__label__0 "i miss you so much i so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice i love you"
__label__0 "i will take care of financial will help"
__label__0 "bbq this sat at mine from 6ish ur welcome 2 come"
__label__1 "please call our customer service representative on freephone 0808 145 4742 between as you have won a guaranteed cash or prize"
__label__0 "let ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in world gnun sent via"
__label__1 "dear 0776xxxxxxx u been invited to xchat this is our final attempt to contact u txt chat to 86688 ldn 18yrs"
__label__0 "your dad is back in ph"
__label__0 "rose for red red for blood blood for heart heart for u but u for me send tis to all ur friends including me if u like me if u get back r poor in relation need some 1 to support r frnd 2 many luvs u some1 is praying god to marry try it"
__label__0 "she fine good to hear from you how are you my dear happy new year oh"
__label__0 "will ü b going to esplanade fr home"
__label__0 "er yep sure props"
__label__0 "yeah if we do have to get a random dude we need to change our info sheets to party lt gt never study just to be safe"
__label__0 "umma did she say anything"
__label__0 "night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng"
__label__0 "i am late i will be there at"
__label__1 "had your mobile 10 mths update to latest orange phones for free save with free calls text yes for a callback orno to opt out"
__label__0 "yar but they say got some error"
__label__0 "we got a divorce lol here"
__label__0 "good good job i like entrepreneurs"
__label__1 "rct thnq adrian for u text rgds vatian"
__label__0 "so i could kiss and feel you next to me"
__label__0 "no need for the drug anymore"
__label__0 "we on the opposite side from where we dropped you off"
__label__0 "or ü go buy wif him then i meet ü later can"
__label__0 "prabha i soryda realy frm heart i sory"
__label__0 "why she wants to talk to me"
__label__1 "sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to 82277 b"
__label__1 "you can donate to unicef asian tsunami disaster support fund by texting donate to 864233 will be added to your next bill"
__label__0 "hey thk we juz go accordin to wat we discussed yest lor except no kb on sun cos there nt much lesson to go if we attend kb on sat"
__label__0 "hello good week fancy a drink or something later"
__label__0 "babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well"
__label__0 "how was txting and driving"
__label__0 "mm you ask him to come its enough"
__label__0 "hello yeah i just got out of the bath and need to do my hair so i come up when i done yeah"
__label__0 "boo i on my way to my moms she making tortilla soup yummmm"
__label__0 "is there any movie theatre i can go to and watch unlimited movies and just pay once"
__label__0 "pls help me tell sura that i expecting a battery from hont and that if should pls send me a message about how to download movies thanks"
__label__0 "ok no prob take ur time"
__label__0 "how do you guys go to see movies on your side"
__label__0 "lol or i could just starve and lose a pound by the end of the day"
__label__0 "hey looks like i was wrong and one of the kappa guys numbers is still on my phone if you want i can text him and see if he around"
__label__1 "congratulations ur awarded 500 of cd vouchers or 125gift guaranteed free entry 2 100 wkly draw txt music to 87066"
__label__0 "and very importantly all we discuss is between u and i only"
__label__0 "ü called dad oredi"
__label__0 "how things just a quick question"
__label__0 "hi darlin im missin u hope you are having a good time when are u back and what time if u can give me a call at home jess xx"
__label__0 "lt gt that all guess that easy enough"
__label__0 "mm so you asked me not to call radio"
__label__0 "alright we bring it to you see you in like lt gt mins"
__label__0 "i got arrested for possession at i shit you not lt time gt pm"
__label__0 "sorry i call later"
__label__0 "anything lor but toa payoh got place 2 walk meh"
__label__0 "i sent my scores to sophas and i had to do secondary application for a few schools i think if you are thinking of applying do a research on cost also contact joke ogunrinde her school is one me the less expensive ones"
__label__0 "yup but it not giving me problems now so mayb i jus leave it"
__label__0 "dun need to use dial up juz open da browser n surf"
__label__0 "good morning im suffering from fever and dysentry will not be able to come to office today"
__label__0 "life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself"
__label__0 "it didnt work again oh ok goodnight then fix and have it ready by the time you wake up you are very dearly missed have a good night sleep"
__label__0 "sir i am waiting for your mail"
__label__0 "today is song dedicated day which song will u dedicate for me send this to all ur valuable frnds but first rply me"
__label__0 "btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude"
__label__0 "heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams"
__label__0 "i like dis sweater fr mango but no more my size already so irritating"
__label__0 "ugh i do wan na get out of bed it so warm"
__label__0 "i ca describe how lucky you are that i actually awake by noon"
__label__0 "hi dear call me its urgnt i do know whats your problem you do want to work or if you have any other problem at least tell me wating for your reply"
__label__0 "is it working"
__label__0 "yar lor wait 4 my mum 2 finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee"
__label__1 "you are chosen to receive a award pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer"
__label__1 "great news call freefone 08006344447 to claim your guaranteed cash or gift speak to a live operator now"
__label__0 "india have to take lead"
__label__0 "tyler getting an 8th has to leave not long after 9 can you get here in like an hour"
__label__1 "had your mobile 10 mths update to the latest phones for free keep ur same number get extra free text yes for a call"
__label__0 "yeah we can probably swing by once my roommate finishes up with his girl"
__label__0 "you are a very very very very bad girl or lady"
__label__0 "party at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more"
__label__0 "she doesnt need any test"
__label__1 "eastenders tv quiz what flower does dot compare herself to violet tulip lily txt d e or f to 84025 now 4 chance 2 win cash"
__label__0 "r we still meeting 4 dinner tonight"
__label__0 "beautiful truth expression of the face could be seen by everyone but the depression of heart could be understood only by the loved ones gud ni8"
__label__0 "i am late i will be there at"
__label__0 "was really good to see you the other day dudette been missing you"
__label__0 "does she usually take fifteen fucking minutes to respond to a yes or no question"
